user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
KCS0173,39.0,20.0,50.0,20.0,30.0,-11.560333333333334,-21.569666666666667,20,10,13,17,-12.015000000000002,-22.615000000000002,3,-12.31230769230769,-22.80275641025641,84,45,73,76,-13.285,-24.040000000000003,23,18,0,0,
CCA0046,36.0,43.0,25.0,15.0,28.0,-15.784499999999998,-25.701,9,3,9,12,-18.22,-27.985,10,-14.372372881355933,-24.48101694915254,31,14,24,33,-15.919999999999998,-25.809999999999995,18,10,0,0,
PMV0850,23.0,39.0,12.0,42.0,23.0,-12.536999999999999,-23.910666666666664,15,10,13,16,-13.97,-26.564999999999998,5,-13.122941176470585,-22.83122994652406,92,52,98,96,-14.44,-23.57,24,18,0,0,
PKB0281,39.0,12.0,44.0,26.0,25.0,-14.660999999999998,-25.2485,10,4,6,7,-16.585,-25.650000000000002,5,-13.606015625,-24.362890625,72,30,48,58,-14.354999999999999,-24.990000000000002,19,18,0,0,
MIC0726,32.0,41.0,43.0,17.0,23.0,-13.957666666666668,-24.616333333333333,13,6,15,14,-14.299999999999999,-26.870000000000005,6,-12.29051282051282,-22.74692307692308,84,46,74,77,-13.285,-24.040000000000003,23,18,0,0,
SDO0170,35.0,47.0,22.0,45.0,26.0,-10.832666666666668,-20.91466666666667,21,11,14,18,-10.905000000000001,-21.645000000000003,3,-12.172371794871799,-22.676794871794876,85,46,74,77,-12.605,-23.75,23,18,0,0,
VAA0087,36.0,44.0,42.0,18.0,23.0,-11.440000000000001,-21.026666666666664,9,7,9,6,-10.5,-21.259999999999998,2,-13.592265625,-24.27890625,72,31,49,58,-14.64,-25.1,19,18,0,0,
ELB0847,12.0,17.0,16.0,19.0,28.0,-13.167333333333332,-24.701666666666664,14,9,12,16,-15.930000000000001,-28.865,5,-13.224064171122993,-22.95812834224599,91,51,97,96,-14.6,-24.009999999999998,24,18,0,0,
SBK0161,14.0,27.0,23.0,41.0,39.0,0,0,0,0,0,0,0,0,0,-11.999166666666667,-22.53326923076923,77,45,83,69,-12.120000000000001,-22.745000000000005,25,18,0,0,
ASL0378,15.0,15.0,41.0,21.0,27.0,-14.292666666666667,-24.737333333333332,6,3,6,6,-18.85,-28.189999999999998,0,-13.072,-23.494999999999997,51,27,42,48,-14.59,-25.839999999999996,16,18,0,0,
TLM0797,43.0,42.0,34.0,23.0,36.0,-14.93266666666667,-25.453333333333333,3,1,5,8,-16.35,-28.129999999999995,1,-12.940300000000004,-23.3487,51,28,43,47,-14.359999999999998,-25.494999999999997,16,18,0,0,
SOF0808,45.0,40.0,38.0,22.0,27.0,-12.684666666666669,-24.6,10,4,5,8,-10.75,-25.11,3,-12.767700000000001,-23.308299999999996,55,27,45,57,-12.684999999999999,-24.2,17,18,0,0,
SGM0021,41.0,12.0,26.0,41.0,33.0,0,0,0,0,0,0,0,0,0,-12.727999999999998,-23.391999999999996,4,1,1,3,-13.5,-21.5,0,18,0,0,
MYD0978,39.0,32.0,36.0,13.0,32.0,0,0,0,0,0,0,0,0,0,-12.177999999999997,-24.080999999999996,6,1,3,6,-11.17,-25.59,0,13,0,0,
FBA0348,41.0,44.0,40.0,36.0,27.0,-14.961999999999998,-23.440999999999995,12,6,8,13,-14.565000000000001,-21.825000000000003,6,-14.250677966101692,-24.267966101694917,32,14,24,33,-15.619999999999997,-25.559999999999995,19,18,0,0,
ARL0034,41.0,39.0,27.0,21.0,26.0,-11.301333333333334,-24.102,8,4,5,7,-11.4,-26.939999999999998,2,-14.314406779661017,-24.42796610169492,31,14,24,33,-15.619999999999997,-25.559999999999995,19,18,0,0,
YJF0532,40.0,35.0,23.0,47.0,26.0,-12.631666666666668,-23.538333333333334,13,10,16,13,-13.144999999999998,-24.225,7,-11.904423076923075,-22.414102564102564,77,45,84,70,-11.889999999999999,-22.4,25,18,0,0,
RJM0381,41.0,47.0,44.0,41.0,25.0,-12.875999999999998,-22.732,7,4,7,6,-15.87,-24.990000000000002,0,-12.859499999999997,-23.194200000000002,52,28,43,48,-13.714999999999998,-24.880000000000003,16,18,0,0,
VSS0154,43.0,49.0,10.0,40.0,30.0,0,0,0,0,0,0,0,0,0,-6.916666666666666,-18.39,2,2,3,2,-3.3099999999999996,-15.290000000000001,0,11,0,0,
JMW0638,43.0,21.0,30.0,18.0,30.0,-11.610333333333333,-21.698666666666668,13,8,16,10,-12.575000000000001,-21.339999999999996,5,-12.010320512820511,-22.531666666666666,76,44,83,69,-12.264999999999999,-23.045,25,18,0,0,
IKR0401,40.0,42.0,24.0,16.0,29.0,-14.26642857142857,-24.238571428571426,7,5,8,5,-16.765,-23.49,0,-12.775099999999998,-23.3628,55,27,45,57,-12.059999999999999,-24.5,16,14,0,0,
EMS0317,15.0,21.0,44.0,10.0,31.0,-11.896333333333331,-21.93133333333333,20,10,13,17,-12.285000000000002,-22.975,3,-12.376923076923074,-22.872307692307693,84,45,73,76,-13.285,-24.040000000000003,23,18,0,0,
FTM0406,31.0,15.0,38.0,16.0,34.0,-13.897000000000002,-24.201500000000003,11,4,7,11,-15.49,-24.995,3,-13.659765625,-24.43890625,72,30,48,57,-14.719999999999999,-25.32,18,12,0,0,
RAR0725,32.0,32.0,25.0,20.0,35.0,-10.158333333333331,-20.236333333333334,19,11,17,17,-9.110000000000001,-19.445000000000004,1,-13.197860962566846,-22.90572192513369,91,52,98,95,-14.44,-23.57,23,9,0,0,
MNS0224,46.0,21.0,22.0,45.0,30.0,-15.152000000000001,-25.509999999999998,10,3,8,11,-16.599999999999998,-26.925,11,-14.157966101694914,-24.416271186440678,32,14,23,32,-15.780000000000001,-26.0,19,18,0,0,
WVB0539,43.0,16.0,18.0,42.0,31.0,-12.77033333333333,-23.840333333333334,15,8,14,12,-14.879999999999999,-25.74,5,-12.198333333333334,-22.7774358974359,85,46,73,76,-12.605,-23.75,23,18,0,0,
SSG0250,35.0,40.0,20.0,36.0,25.0,-15.224000000000004,-26.70533333333333,8,0,3,8,-15.81,-25.880000000000003,1,-13.499921875,-24.264921875,73,31,49,58,-14.299999999999997,-24.955000000000002,19,18,0,0,
MLM0950,24.0,20.0,29.0,23.0,36.0,-11.780666666666667,-21.20833333333333,20,14,20,10,-11.11,-18.884999999999998,5,-13.220695187165777,-22.93802139037433,91,51,97,95,-14.85,-23.89,24,18,0,0,
HPH0075,40.0,42.0,48.0,25.0,28.0,-15.932666666666666,-26.734,7,0,3,8,-17.12,-26.09,1,-13.58296875,-24.26828125,72,31,49,58,-14.49,-24.975,19,18,0,0,
VMJ0546,20.0,37.0,29.0,39.0,26.0,-6.654666666666667,-15.572666666666667,13,9,11,8,-5.380000000000001,-11.89,5,-12.912000000000003,-23.321599999999997,52,28,43,48,-13.739999999999998,-25.065,16,18,0,0,
NLO0131,19.0,13.0,46.0,40.0,29.0,-13.148000000000003,-23.295,13,6,15,16,-15.305,-25.974999999999998,3,-13.209358288770051,-22.895401069518712,92,52,97,96,-14.85,-23.89,24,18,0,0,
PES0085,35.0,24.0,18.0,30.0,22.0,-10.91333333333333,-21.462666666666664,10,7,8,6,-10.23,-21.29,2,-13.530546875,-24.33,73,31,48,58,-14.379999999999999,-25.175,19,18,0,0,
OHC0973,42.0,24.0,42.0,17.0,35.0,-11.765666666666664,-21.014000000000003,20,14,20,10,-11.094999999999999,-18.745,5,-13.21828877005348,-22.906844919786096,91,51,97,95,-14.85,-23.89,24,18,0,0,
NMF0780,44.0,38.0,36.0,20.0,34.0,-12.507333333333332,-22.283,14,6,14,19,-15.405000000000001,-24.97,2,-12.001217948717951,-22.484294871794873,76,45,84,69,-12.229999999999999,-22.545,25,18,0,0,
LEM0605,46.0,50.0,40.0,39.0,26.0,-12.745333333333333,-23.191333333333333,15,8,15,13,-14.610000000000001,-24.285,5,-12.193525641025644,-22.652628205128206,85,46,74,77,-12.855,-23.630000000000003,23,18,0,0,
BEC0505,35.0,21.0,30.0,19.0,32.0,-11.864333333333333,-22.827333333333332,17,9,14,16,-10.714999999999998,-22.265,6,-12.292756410256413,-22.830384615384617,84,45,73,76,-13.285,-24.040000000000003,23,18,0,0,
OLF0504,41.0,43.0,20.0,41.0,31.0,-11.28033333333333,-22.178333333333327,18,10,15,16,-10.190000000000001,-21.495,6,-12.180448717948718,-22.705576923076926,85,46,74,76,-12.605,-23.75,23,18,0,0,
KVS0425,20.0,19.0,21.0,30.0,35.0,-13.528500000000001,-24.0895,12,5,7,11,-14.255,-24.355000000000004,4,-13.602187499999998,-24.421406249999997,73,31,48,57,-14.379999999999999,-25.175,19,18,0,0,
AJR0319,40.0,13.0,37.0,16.0,24.0,-11.488666666666667,-21.67666666666667,20,10,13,18,-12.015000000000002,-22.615000000000002,3,-12.298525641025638,-22.823333333333334,84,45,73,77,-13.285,-24.040000000000003,23,18,0,0,
DLS0383,10.0,21.0,12.0,25.0,24.0,-13.68266666666667,-24.67333333333334,6,3,6,6,-17.6,-28.79,0,-12.980500000000001,-23.4854,51,27,42,48,-14.34,-25.959999999999997,16,18,0,0,
BCR0581,20.0,11.0,34.0,36.0,30.0,-16.39,-24.206000000000003,11,5,15,18,-19.794999999999998,-27.02,6,-13.203903743315507,-22.917754010695184,92,52,97,95,-14.85,-23.89,24,18,0,0,
LDB0090,40.0,14.0,39.0,41.0,34.0,-11.495000000000001,-20.67,8,3,5,5,-12.074999999999998,-19.61,3,-13.557890624999999,-24.34375,73,31,48,57,-14.354999999999999,-24.990000000000002,19,18,0,0,
GAF0570,31.0,15.0,38.0,46.0,35.0,-8.278666666666666,-19.096666666666668,11,5,7,13,-7.529999999999999,-22.61,2,-12.765699999999999,-23.3925,56,27,44,56,-12.820000000000002,-24.575,17,18,0,0,
NNS0059,42.0,23.0,48.0,23.0,25.0,-13.308666666666664,-23.91333333333333,8,4,6,7,-12.649999999999997,-25.55,4,-12.9823,-23.366300000000003,51,27,42,48,-14.44,-25.714999999999996,16,18,0,0,
JRL0574,19.0,26.0,35.0,47.0,40.0,-16.250666666666667,-23.99666666666667,11,5,15,18,-19.619999999999997,-26.83,6,-13.18155080213904,-22.884171122994655,92,52,97,95,-14.85,-23.89,24,18,0,0,
NSS0876,26.0,20.0,25.0,42.0,31.0,-11.38466666666667,-21.432,16,10,13,14,-12.389999999999999,-22.955000000000002,3,-12.238141025641028,-22.788012820512822,85,46,73,76,-12.605,-23.75,23,18,0,0,
SOB0586,45.0,35.0,23.0,24.0,30.0,-16.092333333333336,-23.85366666666667,10,5,16,18,-18.695,-24.57,6,-13.156149732620321,-22.861229946524062,91,52,98,95,-14.44,-23.57,24,18,0,0,
DDA0476,36.0,25.0,39.0,13.0,39.0,-12.049999999999999,-22.915999999999997,17,9,14,16,-11.065,-21.9,6,-12.32846153846154,-22.847435897435894,84,45,73,76,-13.285,-24.040000000000003,23,18,0,0,
DEB0782,42.0,47.0,32.0,21.0,36.0,-12.44766666666667,-22.201333333333338,14,6,14,19,-15.405000000000001,-24.97,2,-11.989743589743588,-22.468589743589746,76,45,84,69,-12.104999999999999,-22.605000000000004,25,18,0,0,
OLW0689,22.0,25.0,40.0,35.0,27.0,-8.712000000000002,-22.659333333333336,10,4,6,9,-7.73,-24.25,2,-12.809800000000003,-23.3761,56,27,44,57,-12.700000000000001,-24.34,17,18,0,0,
MMG0943,23.0,27.0,28.0,34.0,26.0,-14.724666666666664,-24.716,7,4,7,9,-17.71,-26.8,2,-12.775500000000001,-23.3786,56,27,44,57,-12.075000000000001,-24.64,17,18,0,0,
RNL0695,47.0,41.0,44.0,19.0,36.0,-8.710666666666667,-22.46066666666667,9,4,7,8,-8.21,-24.41,2,-12.8096,-23.3463,55,27,45,56,-12.805,-24.435,17,18,0,0,
LNR0656,25.0,39.0,12.0,30.0,23.0,-11.316333333333333,-21.383,14,9,17,11,-11.905,-21.095,5,-11.953782051282051,-22.47096153846154,77,45,84,70,-12.04,-22.525,25,18,0,0,
AMJ0297,16.0,43.0,50.0,18.0,28.0,-13.358666666666664,-23.149,12,6,16,16,-15.445,-24.815,3,-13.243155080213903,-22.871978609625668,91,52,98,96,-14.69,-23.45,24,18,0,0,
HRL0540,43.0,38.0,17.0,40.0,18.0,-11.0,-21.012666666666664,14,9,17,11,-11.905,-21.095,5,-11.89294871794872,-22.39974358974359,77,45,84,70,-11.889999999999999,-22.4,25,18,0,0,
DLF0377,39.0,35.0,19.0,27.0,34.0,-13.172666666666668,-23.982,6,4,7,5,-15.719999999999997,-26.880000000000003,0,-12.904000000000002,-23.3817,51,28,43,47,-13.679999999999998,-25.205000000000002,16,18,0,0,
MVH0373,44.0,19.0,20.0,21.0,25.0,-15.165499999999998,-24.333999999999996,11,5,7,13,-15.2,-24.045,5,-14.319661016949148,-24.570677966101698,31,13,23,33,-15.780000000000001,-26.0,18,4,0,0,
TPH0474,44.0,39.0,14.0,21.0,35.0,-15.487666666666666,-25.417333333333332,11,5,13,14,-18.365000000000002,-29.165,3,-13.155614973262033,-22.878074866310158,91,52,98,95,-14.44,-23.57,24,18,0,0,
KCF0045,40.0,39.0,16.0,27.0,31.0,-15.421999999999997,-25.6175,9,3,9,11,-18.095,-28.045,11,-14.249491525423728,-24.45271186440678,31,14,24,32,-15.619999999999997,-25.559999999999995,19,18,0,0,
BIS0247,36.0,19.0,18.0,39.0,37.0,-15.500666666666664,-27.61466666666667,8,0,2,7,-16.929999999999996,-28.2,1,-13.532343749999999,-24.371484375,73,31,48,57,-14.379999999999999,-25.175,19,18,0,0,
EFS0882,40.0,40.0,47.0,25.0,27.0,-11.19533333333333,-21.229666666666667,16,11,20,13,-9.534999999999998,-18.79,7,-11.999935897435895,-22.442371794871796,76,45,84,70,-12.229999999999999,-22.545,25,18,0,0,
NWK0215,21.0,19.0,45.0,18.0,24.0,-12.268666666666668,-24.897333333333332,8,3,4,7,-14.02,-27.11,2,-14.560338983050848,-24.63016949152542,31,13,23,33,-16.080000000000002,-26.25,19,18,0,0,
PNL0301,50.0,43.0,30.0,43.0,31.0,-12.517666666666665,-22.651000000000003,13,6,16,15,-14.305,-24.225,2,-13.108235294117646,-22.792085561497323,92,52,98,95,-14.69,-23.45,23,8,0,0,
CSH0626,33.0,17.0,41.0,18.0,23.0,-13.336666666666666,-24.01966666666667,14,7,14,13,-16.945,-27.23,5,-12.307243589743589,-22.811923076923076,84,45,73,77,-13.285,-24.040000000000003,23,18,0,0,
BHW0458,36.0,32.0,28.0,30.0,29.0,-15.544666666666664,-25.313666666666666,12,5,13,15,-19.22,-30.345000000000002,3,-13.164759358288768,-22.86144385026738,92,52,98,96,-14.69,-23.45,24,18,0,0,
SSH0799,23.0,18.0,31.0,31.0,40.0,-15.373333333333335,-26.421333333333337,4,1,4,8,-17.369999999999997,-30.25,1,-13.0064,-23.493899999999996,52,28,42,47,-13.945,-25.225,16,18,0,0,
ANM0123,22.0,15.0,16.0,21.0,26.0,0,0,0,0,0,0,0,0,0,-11.04,-20.85,6,5,7,6,-9.43,-18.99,1,2,0,0,
CAS0507,14.0,46.0,33.0,11.0,25.0,-13.424333333333333,-24.03,12,10,16,13,-13.610000000000001,-24.310000000000002,7,-12.056858974358976,-22.508653846153848,76,45,84,70,-12.379999999999999,-22.67,25,18,0,0,
DID0650,45.0,21.0,17.0,42.0,21.0,-11.066000000000003,-21.265,14,9,16,11,-11.985000000000001,-21.314999999999998,5,-11.905641025641026,-22.448269230769228,77,45,83,70,-12.049999999999999,-22.840000000000003,25,18,0,0,
KAT0270,21.0,24.0,39.0,23.0,27.0,-15.640499999999998,-26.372,9,3,5,8,-20.4,-29.68,1,-13.637265624999998,-24.378437499999997,72,30,48,58,-14.719999999999999,-25.32,19,18,0,0,
TEM0977,22.0,19.0,40.0,45.0,29.0,0,0,0,0,0,0,0,0,0,-11.548,-23.576999999999998,7,1,2,7,-12.080000000000002,-25.75,1,18,0,0,
SHR0334,36.0,41.0,45.0,19.0,31.0,-12.352,-23.718333333333334,16,8,15,10,-11.85,-24.65,4,-12.026089743589743,-22.475320512820513,76,45,84,69,-12.229999999999999,-22.545,25,18,0,0,
JDC0030,31.0,18.0,19.0,21.0,26.0,0,0,0,0,0,0,0,0,0,-14.38830508474576,-24.64322033898305,31,13,23,33,-16.080000000000002,-26.25,19,18,0,0,
CKP0721,40.0,39.0,39.0,13.0,32.0,-10.234000000000002,-20.059666666666665,19,11,17,17,-9.435,-18.895000000000003,2,-13.210000000000004,-22.877379679144383,91,52,98,95,-14.69,-23.45,24,18,0,0,
HIA0414,38.0,39.0,39.0,18.0,31.0,-13.533499999999998,-23.4685,11,5,8,11,-15.250000000000002,-24.335,4,-13.602968749999999,-24.324374999999996,72,31,49,57,-14.49,-24.975,19,18,0,0,
HSP0290,38.0,15.0,28.0,20.0,27.0,-13.068000000000001,-23.421333333333333,12,5,15,16,-15.514999999999999,-26.91,3,-13.196524064171124,-22.915668449197867,91,51,97,96,-14.85,-23.89,24,18,0,0,
HRW0550,38.0,34.0,24.0,22.0,28.0,-6.762666666666667,-15.927999999999999,12,9,11,8,-3.380000000000001,-10.88,5,-12.9282,-23.3749,51,28,43,48,-14.19,-25.834999999999997,16,18,0,0,
KBB0189,49.0,23.0,16.0,33.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,
CBB0365,37.0,17.0,20.0,41.0,33.0,-14.9525,-24.243499999999997,12,6,7,12,-14.610000000000001,-23.585,6,-14.24745762711864,-24.54,32,14,23,32,-16.080000000000002,-26.25,19,18,0,0,
DLH0029,36.0,26.0,38.0,18.0,31.0,0,0,0,0,0,0,0,0,0,-14.509999999999998,-23.73,2,2,2,4,-14.195,-23.915,0,18,0,0,
NRO0768,18.0,18.0,41.0,25.0,36.0,-12.86,-22.736,14,5,13,19,-15.485,-25.19,1,-12.069038461538462,-22.57141025641026,76,44,83,69,-12.54,-23.11,24,16,0,0,
NWT0098,35.0,39.0,26.0,36.0,33.0,-14.9405,-25.819499999999998,10,4,6,7,-18.72,-28.055,0,-13.527890625,-24.292109375,73,31,49,57,-14.424999999999997,-24.895000000000003,18,16,0,0,
QPM0727,43.0,40.0,18.0,34.0,34.0,-13.489,-24.579333333333338,14,6,15,13,-12.55,-25.775,6,-12.200384615384614,-22.739807692307693,85,46,74,76,-12.605,-23.75,23,18,0,0,
KVT0028,44.0,20.0,35.0,19.0,37.0,0,0,0,0,0,0,0,0,0,-14.214999999999998,-24.5825,2,2,2,4,-13.220000000000002,-24.27,0,18,0,0,
LFS0071,48.0,31.0,14.0,17.0,25.0,-15.848666666666668,-25.07266666666667,6,4,6,9,-19.68,-28.33,5,-12.729799999999997,-23.3803,55,27,45,57,-12.139999999999997,-24.72,17,18,0,0,
WNB0908,38.0,38.0,38.0,22.0,23.0,-11.161999999999999,-21.29,16,11,20,13,-9.534999999999998,-18.79,7,-11.99352564102564,-22.45397435897436,76,45,84,70,-12.229999999999999,-22.545,25,18,0,0,
PAD0773,36.0,21.0,14.0,16.0,38.0,-12.584,-22.804333333333332,14,5,13,19,-14.485,-25.67,2,-12.015961538461537,-22.58455128205128,76,44,83,69,-12.264999999999999,-23.045,25,18,0,0,
BJH0354,22.0,21.0,31.0,20.0,36.0,-12.020333333333332,-22.980666666666664,17,9,14,16,-10.839999999999998,-22.205,6,-12.32275641025641,-22.859871794871793,84,45,73,76,-13.285,-24.040000000000003,23,18,0,0,
ONW0083,46.0,30.0,25.0,30.0,26.0,-15.382000000000001,-26.970666666666666,8,0,2,8,-16.419999999999998,-25.709999999999997,1,-13.5184375,-24.296015624999995,73,31,48,58,-14.229999999999999,-25.05,19,18,0,0,
SSJ0784,19.0,39.0,12.0,45.0,34.0,-12.193666666666665,-22.231,15,6,14,19,-13.759999999999998,-24.835,2,-11.940897435897433,-22.474294871794868,77,45,84,69,-12.04,-22.525,25,18,0,0,
KJP0371,36.0,21.0,25.0,15.0,30.0,-15.520999999999995,-24.600499999999997,11,5,7,12,-15.975,-23.87,6,-14.440169491525424,-24.661016949152543,31,13,23,32,-16.080000000000002,-26.25,19,18,0,0,
IMB0481,19.0,41.0,38.0,43.0,38.0,-11.688333333333334,-22.401333333333334,18,10,15,16,-10.84,-21.380000000000003,6,-12.25891025641026,-22.748461538461537,85,46,74,76,-12.855,-23.630000000000003,23,18,0,0,
BQS0525,42.0,38.0,19.0,45.0,30.0,-12.623,-23.583666666666666,13,10,16,12,-13.144999999999998,-24.225,6,-11.902756410256409,-22.42282051282051,77,45,84,69,-11.889999999999999,-22.4,24,2,0,0,
BTR0403,47.0,47.0,21.0,17.0,28.0,-13.95785714285714,-23.919285714285717,7,5,8,5,-16.395000000000003,-23.375,1,-12.7319,-23.3181,55,27,45,57,-12.059999999999999,-24.5,17,18,0,0,
DLM0051,37.0,37.0,17.0,20.0,35.0,0,0,0,0,0,0,0,0,0,-13.565624999999999,-24.362109375,72,31,49,57,-14.515,-25.160000000000004,19,18,0,0,
AHM0410,34.0,43.0,15.0,18.0,26.0,-13.2015,-23.457,11,5,8,12,-14.755000000000003,-24.28,4,-13.55109375,-24.322578125,72,31,49,58,-14.515,-25.160000000000004,19,18,0,0,
CHM0821,48.0,11.0,39.0,19.0,23.0,-12.991,-24.31933333333333,14,9,12,16,-16.73,-27.89,5,-13.195775401069518,-22.896791443850265,91,51,97,96,-14.85,-23.89,24,18,0,0,
JBM0350,37.0,21.0,12.0,45.0,25.0,-13.397142857142857,-24.071428571428573,8,5,7,5,-17.059999999999995,-26.560000000000002,1,-12.653400000000003,-23.3394,56,27,44,57,-11.925,-24.515,17,18,0,0,
JRG0207,42.0,37.0,40.0,21.0,27.0,-11.535333333333334,-24.071333333333335,8,4,5,7,-13.72,-26.86,1,-14.373898305084742,-24.420169491525424,31,14,24,33,-15.619999999999997,-25.559999999999995,18,14,0,0,
PLH0862,32.0,37.0,25.0,16.0,32.0,-11.614666666666665,-21.503666666666664,15,10,14,14,-13.514999999999999,-23.92,3,-12.282371794871793,-22.801794871794872,84,46,74,76,-13.035,-24.160000000000004,23,18,0,0,
RCP0785,42.0,38.0,43.0,30.0,32.0,-12.426333333333332,-22.10366666666667,15,6,14,19,-14.759999999999998,-24.355,2,-11.985641025641023,-22.449807692307694,77,45,84,69,-12.014999999999999,-22.34,25,18,0,0,
NSC0597,19.0,13.0,11.0,44.0,31.0,-16.091,-24.183333333333334,11,5,15,18,-19.699999999999996,-27.05,6,-13.155935828877004,-22.91411764705882,92,52,97,95,-14.6,-24.009999999999998,24,18,0,0,
AVM0947,10.0,25.0,30.0,44.0,39.0,-11.625333333333334,-21.007666666666665,21,15,20,10,-10.95,-18.445,5,-13.19577540106952,-22.905828877005348,92,52,97,95,-14.85,-23.89,24,18,0,0,
MSZ0310,24.0,38.0,18.0,31.0,29.0,-11.181999999999999,-21.392666666666667,21,11,14,18,-10.905000000000001,-21.645000000000003,3,-12.23955128205128,-22.768717948717946,85,46,74,77,-12.605,-23.75,23,18,0,0,
SDB0106,35.0,46.0,26.0,27.0,37.0,-14.3465,-24.92,10,5,7,6,-16.549999999999997,-25.27,5,-13.556875,-24.3115625,72,31,49,57,-14.424999999999997,-24.895000000000003,19,18,0,0,
HAC0282,37.0,32.0,38.0,12.0,28.0,-14.793000000000001,-25.227,10,5,7,7,-16.705,-25.885,5,-13.626640625,-24.35953125,72,31,49,58,-14.719999999999999,-25.32,19,18,0,0,
HSB0196,44.0,13.0,43.0,30.0,33.0,0,0,0,0,0,0,0,0,0,-15.832,-25.257999999999996,2,1,2,3,-20.650000000000002,-29.68,1,18,0,0,
ASB0796,30.0,40.0,23.0,38.0,34.0,-14.568666666666665,-25.343999999999998,4,1,5,8,-17.05,-29.369999999999997,0,-12.8857,-23.3323,52,28,43,47,-13.614999999999998,-25.125,15,13,0,0,
WRM0963,17.0,23.0,43.0,31.0,22.0,-11.724666666666668,-20.838,21,15,20,11,-11.11,-18.884999999999998,4,-13.211711229946523,-22.878609625668446,92,52,97,96,-14.85,-23.89,23,9,0,0,
BRM0995,20.0,11.0,32.0,26.0,40.0,0,0,0,0,0,0,0,0,0,-12.3825,-23.615,3,2,3,6,-15.200000000000001,-28.52,2,18,0,0,
SES0477,38.0,40.0,13.0,39.0,29.0,-11.280666666666669,-22.27133333333333,18,10,15,17,-10.07,-21.26,6,-12.180512820512822,-22.723461538461535,85,46,74,77,-12.605,-23.75,23,18,0,0,
JTM0223,35.0,48.0,20.0,21.0,30.0,-15.592,-25.557499999999997,9,3,9,11,-18.095,-28.045,10,-14.307118644067794,-24.43237288135594,31,14,24,32,-15.919999999999998,-25.809999999999995,18,7,0,0,
RNF0765,41.0,22.0,37.0,41.0,25.0,-12.258000000000003,-22.11066666666667,15,6,13,20,-14.72,-24.340000000000003,2,-11.95326923076923,-22.451153846153847,77,45,83,70,-12.174999999999999,-22.78,25,18,0,0,
GNZ0953,26.0,18.0,26.0,36.0,29.0,-11.504000000000001,-20.945666666666668,21,15,20,11,-10.985,-18.944999999999997,5,-13.176310160427807,-22.89588235294117,92,52,97,96,-14.6,-24.009999999999998,24,18,0,0,
HRB0351,19.0,12.0,43.0,42.0,36.0,-13.628499999999999,-23.9015,12,5,7,11,-14.63,-24.175,4,-13.617812500000001,-24.392031250000002,73,31,48,57,-14.504999999999999,-25.115000000000002,19,18,0,0,
ZSB0649,23.0,25.0,36.0,14.0,26.0,-11.86433333333333,-21.77466666666666,13,8,16,11,-12.495000000000003,-21.119999999999997,5,-12.059166666666666,-22.54628205128205,76,44,83,70,-12.54,-23.11,25,18,0,0,
ADC0391,50.0,43.0,40.0,33.0,38.0,-13.958571428571428,-23.695714285714285,8,5,8,4,-15.69,-22.465,1,-12.731999999999998,-23.286800000000003,56,27,45,56,-12.59,-24.23,17,18,0,0,
PMC0328,20.0,43.0,10.0,36.0,33.0,-11.982,-23.761333333333333,17,8,15,10,-11.685,-24.815,4,-11.954935897435895,-22.483589743589743,77,45,84,69,-12.04,-22.525,25,18,0,0,
ILJ0526,33.0,50.0,23.0,46.0,25.0,-12.628000000000004,-23.37466666666667,13,10,16,13,-13.144999999999998,-24.225,7,-11.903717948717953,-22.382628205128203,77,45,84,70,-12.04,-22.525,25,18,0,0,
ANT0430,12.0,19.0,23.0,48.0,31.0,-13.216999999999997,-25.5595,12,7,9,8,-12.165000000000001,-27.12,3,-13.556875,-24.362812500000004,73,31,48,57,-14.379999999999999,-25.175,19,18,0,0,
DFH0188,35.0,40.0,18.0,38.0,24.0,-11.814,-23.479999999999997,17,8,15,11,-11.535,-24.69,4,-11.922628205128206,-22.429487179487175,77,45,84,70,-11.889999999999999,-22.4,25,18,0,0,
LLV0602,36.0,10.0,36.0,37.0,33.0,-13.110000000000001,-24.014333333333333,15,8,14,12,-15.129999999999999,-25.619999999999997,5,-12.263653846153845,-22.81089743589743,85,46,73,76,-12.855,-23.630000000000003,23,18,0,0,
GCR0554,16.0,16.0,41.0,23.0,37.0,-7.793333333333334,-16.941333333333333,12,8,10,7,-6.0200000000000005,-13.270000000000001,5,-13.082799999999999,-23.526899999999998,51,27,42,47,-14.59,-25.839999999999996,16,18,0,0,
SJO0209,39.0,45.0,18.0,39.0,35.0,-10.755333333333335,-23.821333333333335,9,4,5,6,-9.49,-25.36,2,-14.175593220338985,-24.356610169491525,32,14,24,32,-15.919999999999998,-25.809999999999995,19,18,0,0,
