user_id, o, c, e, a, n, cpb-i, cpb-o, dis_ocean, avg_dis_ocean, dis_os, avg_dis_os,cnt_send, cnt_s_size, cnt_s_attach, cnt_s_days
MIM0712,16.0,15.0,39.0,23.0,22.0,-2.06,-14.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CEJ0109,21.0,46.0,17.0,17.0,32.0,-9.04,-19.46,0.286954931528,0.286954931528,0.286702672782,0.286702672782,29.0,900116.0,0.0,22.0,
JCW0858,14.0,35.0,22.0,41.0,39.0,-12.57,-20.02,0.274096151004,0.274096151004,0.286702672782,0.286702672782,36.0,1198085.0,16.0,30.0,
DFR0218,45.0,14.0,22.0,37.0,27.0,-19.67,-22.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BAL0044,14.0,41.0,26.0,44.0,30.0,-15.98,-28.6,0.259518379982,0.259518379982,0.291982910479,0.291982910479,1.0,42113.0,1.0,1.0,
ASS0206,12.0,18.0,20.0,28.0,30.0,-6.32,-10.7,1.21237178555,0.303092946387,0.341355100343,0.0853387750858,5.0,163327.0,0.0,5.0,
IUB0565,44.0,39.0,35.0,22.0,30.0,-12.95,-27.28,0.917581414116,0.305860471372,0.341355100343,0.113785033448,28.0,743617.0,25.0,21.0,
ASG0048,41.0,36.0,19.0,24.0,37.0,-14.75,-20.82,0.371483107342,0.371483107342,0.341355100343,0.341355100343,1.0,17402.0,0.0,1.0,
TET0621,30.0,37.0,44.0,32.0,27.0,-11.2,-29.49,2.34112057772,0.292640072215,0.291982910479,0.0364978638099,85.0,2570161.0,109.0,56.0,
ARA0252,39.0,39.0,27.0,21.0,35.0,-11.82,-22.31,0.933904952263,0.311301650754,0.291982910479,0.0973276368263,3.0,106661.0,3.0,3.0,
AMR0318,45.0,50.0,17.0,25.0,21.0,-22.96,-35.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WTF0387,40.0,23.0,40.0,25.0,24.0,-10.67,-23.89,1.14915860901,0.287289652254,0.341355100343,0.0853387750858,4.0,117080.0,5.0,4.0,
AJL0462,16.0,24.0,44.0,31.0,28.0,-4.25,-19.39,0.359886230819,0.359886230819,0.286702672782,0.286702672782,1.0,25397.0,0.0,1.0,
SDF0017,11.0,40.0,39.0,18.0,30.0,-0.49,-18.31,0.578210499807,0.289105249903,0.341355100343,0.170677550172,2.0,86763.0,0.0,2.0,
RDM0150,39.0,15.0,37.0,26.0,30.0,-8.83,-17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HKF0831,23.0,42.0,49.0,21.0,24.0,-4.64,-27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DGF0443,39.0,44.0,18.0,28.0,33.0,-18.36,-27.24,0.74790811722,0.37395405861,0.291982910479,0.145991455239,30.0,895349.0,0.0,23.0,
CAB0614,17.0,38.0,22.0,12.0,34.0,-2.68,-12.55,0.574628655139,0.287314327569,0.286702672782,0.143351336391,72.0,2111385.0,58.0,45.0,
DBG0261,45.0,47.0,17.0,36.0,28.0,-25.53,-35.57,0.624121849465,0.312060924733,0.341355100343,0.170677550172,2.0,54189.0,6.0,2.0,
ZDW0859,39.0,45.0,26.0,41.0,32.0,-22.35,-34.44,1.26581282844,0.316453207109,0.291982910479,0.0729957276197,48.0,1381494.0,39.0,39.0,
UCH0519,33.0,40.0,20.0,47.0,28.0,-24.79,-34.36,0.397015083011,0.397015083011,0.286702672782,0.286702672782,3.0,65373.0,1.0,3.0,
EHD0584,38.0,40.0,42.0,43.0,22.0,-20.51,-39.43,0.266777455101,0.266777455101,0.286702672782,0.286702672782,1.0,51344.0,2.0,1.0,
OLB0749,43.0,35.0,20.0,39.0,36.0,-21.63,-27.62,2.14685032221,0.306692903173,0.286702672782,0.0409575246831,66.0,1973167.0,0.0,50.0,
BWH0813,36.0,36.0,33.0,20.0,30.0,-9.71,-22.9,0.611379325264,0.305689662632,0.341355100343,0.170677550172,17.0,486318.0,23.0,15.0,
DMG0358,19.0,39.0,14.0,25.0,29.0,-12.23,-20.21,0.552007971047,0.276003985523,0.286702672782,0.143351336391,32.0,928466.0,36.0,26.0,
MAE0331,36.0,39.0,18.0,12.0,28.0,-10.98,-20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AMD0077,23.0,19.0,12.0,25.0,25.0,-11.69,-14.05,0.344802981895,0.344802981895,0.286702672782,0.286702672782,56.0,1749480.0,31.0,31.0,
XLB0710,46.0,38.0,39.0,36.0,20.0,-20.81,-38.26,0.28144582427,0.28144582427,0.341355100343,0.341355100343,1.0,16559.0,0.0,1.0,
DAG0558,20.0,16.0,37.0,25.0,26.0,-3.82,-14.51,0.857633841096,0.285877947032,0.30438175398,0.10146058466,21.0,687178.0,10.0,15.0,
WLV0566,10.0,19.0,38.0,24.0,39.0,2.5,-6.93,0.807288634665,0.269096211555,0.341355100343,0.113785033448,34.0,936260.0,13.0,21.0,
EHB0824,46.0,39.0,22.0,44.0,31.0,-26.02,-34.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FBW0747,43.0,45.0,35.0,25.0,28.0,-15.38,-31.84,0.903008764211,0.301002921404,0.286702672782,0.0955675575939,125.0,3755672.0,76.0,65.0,
SNC0187,40.0,41.0,42.0,30.0,27.0,-14.48,-32.69,0.280339543131,0.280339543131,0.341355100343,0.341355100343,1.0,20926.0,2.0,1.0,
IBB0359,48.0,33.0,21.0,43.0,38.0,-23.8,-28.81,0.600830351837,0.300415175918,0.286702672782,0.143351336391,44.0,1300373.0,60.0,29.0,
RAM0447,35.0,12.0,23.0,45.0,39.0,-16.66,-16.91,0.555174417166,0.277587208583,0.286702672782,0.143351336391,3.0,126816.0,12.0,3.0,
AJD0074,19.0,37.0,45.0,22.0,34.0,-1.67,-19.47,0.598932625902,0.299466312951,0.341355100343,0.170677550172,2.0,44476.0,0.0,2.0,
MSH0040,41.0,11.0,44.0,27.0,31.0,-7.23,-16.87,0.659229947374,0.329614973687,0.341355100343,0.170677550172,2.0,56664.0,2.0,2.0,
QJR0688,19.0,18.0,22.0,26.0,35.0,-5.86,-9.52,1.20023079671,0.300057699177,0.341355100343,0.0853387750858,21.0,635906.0,27.0,19.0,
HTF0641,38.0,24.0,18.0,22.0,28.0,-13.48,-18.08,0.6311941204,0.3155970602,0.286702672782,0.143351336391,8.0,299688.0,5.0,8.0,
RDT0424,38.0,44.0,19.0,34.0,28.0,-21.59,-31.92,0.954264119752,0.318088039917,0.341355100343,0.113785033448,3.0,113955.0,9.0,3.0,
XRS0633,34.0,39.0,39.0,40.0,23.0,-18.37,-35.93,0.593845638419,0.29692281921,0.286702672782,0.143351336391,9.0,222330.0,12.0,8.0,
RLG0856,18.0,36.0,42.0,18.0,26.0,-2.16,-20.54,1.15348861415,0.288372153538,0.291982910479,0.0729957276197,42.0,1286130.0,15.0,35.0,
MLD0755,24.0,18.0,19.0,43.0,37.0,-14.94,-16.44,1.97000164265,0.281428806092,0.286702672782,0.0409575246831,94.0,2783615.0,99.0,50.0,
MOS0047,49.0,39.0,24.0,34.0,23.0,-24.04,-35.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ETR0177,18.0,15.0,41.0,26.0,39.0,0.63,-8.35,1.42299370137,0.284598740274,0.30438175398,0.0608763507961,5.0,157892.0,0.0,5.0,
RYB0718,19.0,18.0,42.0,13.0,21.0,1.37,-13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AAE0190,36.0,30.0,14.0,50.0,29.0,-26.64,-30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NAF0033,34.0,40.0,19.0,35.0,29.0,-19.94,-29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DVM0265,47.0,40.0,10.0,24.0,31.0,-20.88,-25.82,0.285511727323,0.285511727323,0.286702672782,0.286702672782,62.0,1877225.0,40.0,38.0,
JFC0757,31.0,21.0,38.0,36.0,38.0,-9.52,-18.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AOB0019,11.0,17.0,13.0,24.0,28.0,-6.37,-8.47,0.787814475404,0.262604825135,0.341355100343,0.113785033448,4.0,143465.0,0.0,4.0,
AIP0394,17.0,16.0,38.0,14.0,26.0,2.06,-9.37,0.371483107342,0.371483107342,0.341355100343,0.341355100343,1.0,25792.0,4.0,1.0,
JJB0127,26.0,21.0,38.0,30.0,32.0,-6.88,-17.56,0.578277708106,0.289138854053,0.341355100343,0.170677550172,19.0,546130.0,0.0,13.0,
MCS0035,42.0,17.0,38.0,15.0,33.0,-4.35,-13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ABC0253,21.0,15.0,41.0,30.0,28.0,-4.63,-15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TQS0212,14.0,42.0,45.0,20.0,27.0,-1.79,-22.89,0.821922834744,0.273974278248,0.341355100343,0.113785033448,3.0,81539.0,2.0,3.0,
RSM0277,37.0,38.0,20.0,50.0,22.0,-28.4,-38.53,0.689832847455,0.344916423727,0.30438175398,0.15219087699,2.0,39330.0,0.0,2.0,
JER0404,38.0,46.0,18.0,16.0,30.0,-13.94,-24.36,0.352947779918,0.352947779918,0.341355100343,0.341355100343,1.0,40279.0,0.0,1.0,
CIG0052,17.0,45.0,17.0,16.0,24.0,-9.17,-21.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IIW0249,39.0,36.0,43.0,38.0,28.0,-16.33,-33.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HVF0067,44.0,35.0,22.0,43.0,41.0,-21.95,-27.4,1.45222202199,0.290444404399,0.341355100343,0.0682710200686,22.0,694277.0,36.0,15.0,
HWW0436,45.0,37.0,23.0,27.0,33.0,-17.36,-25.85,0.37071308091,0.37071308091,0.286702672782,0.286702672782,27.0,845445.0,35.0,21.0,
PEV0323,47.0,34.0,40.0,22.0,29.0,-12.04,-26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
PGO0433,44.0,40.0,19.0,46.0,35.0,-26.23,-33.29,0.297956664773,0.297956664773,0.286702672782,0.286702672782,13.0,396919.0,8.0,11.0,
MVB0515,38.0,14.0,33.0,31.0,28.0,-12.0,-19.17,0.283223174281,0.283223174281,0.286702672782,0.286702672782,10.0,233039.0,14.0,9.0,
TJG0582,42.0,50.0,18.0,15.0,29.0,-15.59,-27.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SRH0155,34.0,14.0,37.0,45.0,28.0,-15.82,-24.39,0.548987703478,0.274493851739,0.341355100343,0.170677550172,2.0,35744.0,0.0,2.0,
IJM0444,36.0,35.0,39.0,35.0,26.0,-15.46,-31.21,0.934302682061,0.311434227354,0.341355100343,0.113785033448,24.0,646443.0,31.0,21.0,
CIM0271,24.0,27.0,10.0,20.0,38.0,-8.5,-9.42,0.265500038765,0.265500038765,0.341355100343,0.341355100343,1.0,31360.0,1.0,1.0,
CSL0949,36.0,20.0,18.0,25.0,28.0,-13.53,-17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AAN0823,24.0,16.0,45.0,24.0,28.0,-2.11,-15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JGT0221,45.0,30.0,16.0,40.0,18.0,-27.18,-34.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AKH0758,24.0,38.0,40.0,37.0,27.0,-12.71,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HSG0818,18.0,19.0,48.0,36.0,31.0,-4.48,-18.81,0.523348601665,0.261674300833,0.341355100343,0.170677550172,17.0,490740.0,16.0,15.0,
MIL0255,38.0,16.0,39.0,21.0,27.0,-6.76,-17.14,0.557719752449,0.278859876224,0.291982910479,0.145991455239,2.0,78114.0,0.0,2.0,
JGM0934,30.0,22.0,41.0,22.0,31.0,-4.29,-16.55,0.638572799388,0.319286399694,0.291982910479,0.145991455239,2.0,56355.0,2.0,2.0,
KCO0122,30.0,32.0,26.0,38.0,33.0,-16.04,-24.77,0.947814731854,0.315938243951,0.341355100343,0.113785033448,3.0,89427.0,2.0,3.0,
SGB0140,50.0,45.0,40.0,16.0,24.0,-13.32,-32.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NAF0326,33.0,15.0,25.0,20.0,30.0,-7.45,-11.95,1.19895298361,0.299738245903,0.291982910479,0.0729957276197,4.0,107537.0,3.0,4.0,
IUY0279,38.0,38.0,17.0,21.0,29.0,-15.3,-23.24,1.16509594642,0.291273986605,0.341355100343,0.0853387750858,30.0,807821.0,28.0,25.0,
EIM0156,19.0,31.0,43.0,45.0,33.0,-11.34,-26.49,0.568221734869,0.284110867434,0.341355100343,0.170677550172,2.0,58421.0,3.0,2.0,
ABH0663,47.0,49.0,41.0,11.0,34.0,-8.26,-26.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EZT0640,12.0,15.0,27.0,39.0,27.0,-9.54,-16.14,0.566123843449,0.283061921724,0.30438175398,0.15219087699,6.0,170113.0,5.0,6.0,
BAK0964,25.0,16.0,22.0,18.0,28.0,-5.58,-10.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
JCC0225,47.0,45.0,40.0,15.0,18.0,-13.43,-34.04,0.255137114676,0.255137114676,0.341355100343,0.341355100343,1.0,28589.0,0.0,1.0,
EMW0105,35.0,40.0,17.0,41.0,34.0,-22.12,-29.22,0.988586655967,0.329528885322,0.341355100343,0.113785033448,21.0,610177.0,0.0,16.0,
KLH0596,30.0,10.0,35.0,12.0,29.0,-0.05,-7.39,0.277463695161,0.277463695161,0.286702672782,0.286702672782,1.0,23293.0,3.0,1.0,
SJF0094,35.0,19.0,16.0,44.0,30.0,-21.26,-22.97,0.587858784303,0.293929392152,0.341355100343,0.170677550172,54.0,1583881.0,40.0,37.0,
CSJ0340,45.0,24.0,19.0,38.0,25.0,-22.93,-27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RMW0542,17.0,21.0,20.0,13.0,41.0,0.79,-1.95,0.825571497178,0.275190499059,0.341355100343,0.113785033448,34.0,1078902.0,0.0,28.0,
JHP0583,37.0,25.0,40.0,42.0,37.0,-14.28,-24.88,0.296499123908,0.296499123908,0.286702672782,0.286702672782,1.0,22748.0,0.0,1.0,
HSD0457,38.0,19.0,20.0,42.0,27.0,-21.02,-24.79,0.584227364618,0.292113682309,0.286702672782,0.143351336391,2.0,57100.0,0.0,2.0,
YWW0660,39.0,35.0,37.0,10.0,36.0,-3.71,-16.77,0.275788991076,0.275788991076,0.286702672782,0.286702672782,7.0,173235.0,0.0,7.0,
PGC0066,32.0,39.0,28.0,43.0,26.0,-21.09,-33.93,2.17406466856,0.310580666938,0.341355100343,0.0487650143347,32.0,905229.0,20.0,21.0,
MSO0222,32.0,12.0,39.0,46.0,28.0,-14.83,-23.66,0.603785049342,0.301892524671,0.341355100343,0.170677550172,2.0,57251.0,0.0,2.0,
WDV0573,48.0,36.0,13.0,31.0,33.0,-22.32,-26.6,0.298376653375,0.298376653375,0.286702672782,0.286702672782,1.0,34027.0,0.0,1.0,
QRM0739,33.0,11.0,26.0,29.0,30.0,-10.43,-14.0,1.39887572676,0.279775145352,0.286702672782,0.0573405345564,158.0,4680751.0,120.0,77.0,
ASS0517,36.0,35.0,47.0,44.0,32.0,-15.89,-33.04,0.289597126259,0.289597126259,0.286702672782,0.286702672782,4.0,119471.0,3.0,4.0,
LUR0896,15.0,11.0,47.0,43.0,28.0,-6.28,-18.7,1.05743801569,0.264359503923,0.341355100343,0.0853387750858,12.0,354643.0,3.0,11.0,
ESH0283,44.0,30.0,35.0,18.0,31.0,-9.55,-21.21,0.275413672251,0.275413672251,0.286702672782,0.286702672782,33.0,936911.0,25.0,26.0,
WBC0192,47.0,36.0,39.0,39.0,27.0,-20.4,-35.57,0.558460693675,0.279230346837,0.341355100343,0.170677550172,2.0,62903.0,0.0,2.0,
PLH0715,42.0,37.0,19.0,37.0,29.0,-22.72,-30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA0230,47.0,15.0,25.0,14.0,29.0,-9.31,-13.46,0.272679747256,0.272679747256,0.341355100343,0.341355100343,1.0,32074.0,0.0,1.0,
KJG0910,37.0,10.0,31.0,18.0,29.0,-5.73,-11.12,0.798855945317,0.266285315106,0.286702672782,0.0955675575939,16.0,477952.0,15.0,15.0,
DBW0483,17.0,16.0,25.0,21.0,37.0,-1.56,-5.51,0.821654901776,0.273884967259,0.286702672782,0.0955675575939,60.0,1799610.0,52.0,47.0,
KBC0054,42.0,43.0,17.0,41.0,32.0,-25.18,-33.23,0.257822640467,0.257822640467,0.341355100343,0.341355100343,1.0,23224.0,0.0,1.0,
CSC0217,40.0,15.0,30.0,38.0,28.0,-16.52,-22.62,0.280035667242,0.280035667242,0.341355100343,0.341355100343,1.0,32998.0,0.0,1.0,
BRS0734,32.0,39.0,47.0,10.0,30.0,-1.19,-20.8,3.24926436662,0.361029374069,0.286702672782,0.0318558525313,1200.0,35136348.0,765.0,116.0,
KNB0022,22.0,38.0,45.0,16.0,30.0,-1.11,-20.08,0.525413109659,0.26270655483,0.341355100343,0.170677550172,2.0,46506.0,2.0,2.0,
PIS0522,44.0,26.0,48.0,40.0,35.0,-14.16,-28.15,0.556446971029,0.278223485514,0.30438175398,0.15219087699,5.0,106585.0,3.0,5.0,
ADD0846,18.0,19.0,25.0,12.0,35.0,1.05,-4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MAD0496,34.0,30.0,40.0,42.0,24.0,-17.3,-32.44,0.285391121829,0.285391121829,0.291982910479,0.291982910479,1.0,23491.0,0.0,1.0,
NKP0236,45.0,41.0,19.0,40.0,31.0,-25.07,-33.4,0.315631702643,0.315631702643,0.286702672782,0.286702672782,14.0,506341.0,2.0,10.0,
VLB0647,48.0,40.0,42.0,47.0,24.0,-24.75,-42.63,0.558861568514,0.279430784257,0.286702672782,0.143351336391,12.0,386238.0,7.0,11.0,
DKB0631,34.0,18.0,14.0,46.0,31.0,-21.92,-22.39,0.562866072974,0.281433036487,0.286702672782,0.143351336391,15.0,430850.0,11.0,14.0,
KES0729,20.0,10.0,24.0,45.0,31.0,-13.51,-16.16,1.08283852143,0.270709630358,0.286702672782,0.0716756681955,140.0,4045454.0,158.0,75.0,
IBB0696,47.0,13.0,36.0,16.0,33.0,-6.14,-12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BLL0929,44.0,49.0,10.0,41.0,39.0,-26.81,-32.24,0.568826926189,0.284413463095,0.341355100343,0.170677550172,2.0,71595.0,0.0,2.0,
ABC0174,15.0,41.0,34.0,13.0,32.0,-0.47,-16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
HAH0248,33.0,43.0,22.0,18.0,29.0,-12.06,-23.56,0.55256557385,0.276282786925,0.30438175398,0.15219087699,2.0,56467.0,0.0,2.0,
NBC0412,14.0,25.0,18.0,18.0,31.0,-4.0,-9.47,0.670214861356,0.335107430678,0.341355100343,0.170677550172,2.0,77515.0,1.0,2.0,
CRP0456,37.0,41.0,28.0,43.0,30.0,-21.95,-34.18,0.679672595205,0.339836297602,0.286702672782,0.143351336391,2.0,74856.0,5.0,2.0,
JIG0128,25.0,45.0,35.0,18.0,27.0,-7.21,-24.94,1.19740319834,0.299350799585,0.341355100343,0.0853387750858,25.0,779452.0,0.0,19.0,
IJR0825,38.0,42.0,39.0,46.0,32.0,-20.47,-36.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
XWD0923,16.0,38.0,45.0,20.0,31.0,-0.79,-19.75,0.808803240617,0.269601080206,0.341355100343,0.113785033448,3.0,89261.0,3.0,3.0,
ESH0135,35.0,22.0,32.0,44.0,28.0,-18.22,-27.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RHO0732,20.0,10.0,21.0,19.0,34.0,-2.36,-3.73,1.62791219375,0.271318698958,0.286702672782,0.047783778797,140.0,4273386.0,149.0,68.0,
DGW0752,40.0,46.0,20.0,40.0,14.0,-28.2,-42.46,1.13685137048,0.28421284262,0.286702672782,0.0716756681955,85.0,2524069.0,108.0,51.0,
HPR0585,34.0,46.0,15.0,46.0,35.0,-25.19,-32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TBT0461,43.0,42.0,13.0,30.0,28.0,-22.55,-29.93,0.585635358264,0.292817679132,0.286702672782,0.143351336391,3.0,77861.0,4.0,3.0,
SAK0375,16.0,20.0,27.0,16.0,31.0,-0.69,-8.03,0.286912745051,0.286912745051,0.286702672782,0.286702672782,35.0,982287.0,41.0,26.0,
BJH0811,48.0,39.0,44.0,14.0,40.0,-6.06,-21.38,0.563200169321,0.281600084661,0.341355100343,0.170677550172,19.0,591157.0,0.0,15.0,
TVS0006,43.0,43.0,37.0,20.0,41.0,-9.29,-23.04,1.52185337359,0.304370674719,0.341355100343,0.0682710200686,5.0,155664.0,12.0,5.0,
FAW0032,43.0,24.0,17.0,37.0,37.0,-19.52,-21.13,0.899792748663,0.299930916221,0.341355100343,0.113785033448,3.0,74934.0,0.0,3.0,
WSR0241,35.0,27.0,15.0,25.0,29.0,-14.86,-19.05,0.656000831242,0.328000415621,0.341355100343,0.170677550172,21.0,577077.0,28.0,13.0,
LRW0970,10.0,26.0,39.0,22.0,28.0,-0.15,-14.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ZMC0284,42.0,33.0,41.0,30.0,31.0,-13.09,-27.67,1.22758235685,0.306895589212,0.341355100343,0.0853387750858,51.0,1488498.0,32.0,33.0,
SAC0687,20.0,49.0,37.0,19.0,22.0,-7.48,-28.45,0.286577312418,0.286577312418,0.286702672782,0.286702672782,16.0,455167.0,10.0,14.0,
CKB0427,38.0,38.0,36.0,43.0,37.0,-18.09,-30.78,0.993422252983,0.331140750994,0.341355100343,0.113785033448,20.0,599953.0,15.0,18.0,
BTS0011,25.0,42.0,16.0,25.0,29.0,-14.01,-23.27,0.585353971862,0.292676985931,0.341355100343,0.170677550172,2.0,56810.0,1.0,2.0,
IIA0092,39.0,30.0,42.0,14.0,27.0,-5.54,-21.04,1.45267667848,0.290535335696,0.341355100343,0.0682710200686,54.0,1581757.0,24.0,34.0,
WKD0013,42.0,36.0,40.0,27.0,34.0,-11.81,-26.23,1.13098549128,0.28274637282,0.341355100343,0.0853387750858,4.0,111845.0,1.0,4.0,
JNJ0556,43.0,45.0,22.0,33.0,34.0,-20.63,-30.74,0.556978942326,0.278489471163,0.341355100343,0.170677550172,34.0,986575.0,33.0,21.0,
TLH0648,32.0,35.0,18.0,24.0,26.0,-14.78,-23.18,0.376823336461,0.376823336461,0.286702672782,0.286702672782,11.0,362932.0,0.0,11.0,
IBP0883,30.0,25.0,15.0,11.0,17.0,-9.9,-16.82,0.781978844678,0.260659614893,0.286702672782,0.0955675575939,14.0,472147.0,6.0,14.0,
WAS0254,43.0,37.0,16.0,18.0,35.0,-14.16,-19.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
QNP0216,19.0,35.0,39.0,26.0,34.0,-4.57,-19.51,1.19345598907,0.298363997267,0.341355100343,0.0853387750858,4.0,128599.0,0.0,4.0,
KLM0639,20.0,15.0,24.0,40.0,26.0,-13.36,-18.66,0.913863142544,0.304621047515,0.286702672782,0.0955675575939,8.0,230614.0,0.0,8.0,
AIB0948,42.0,31.0,27.0,20.0,31.0,-11.97,-21.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
RBB0485,40.0,40.0,35.0,30.0,26.0,-16.31,-31.88,0.949122271467,0.316374090489,0.291982910479,0.0973276368263,38.0,1116447.0,0.0,32.0,
RZC0746,15.0,38.0,33.0,43.0,26.0,-14.58,-29.84,1.94702010249,0.278145728927,0.286702672782,0.0409575246831,152.0,4511718.0,119.0,86.0,
MDM0976,41.0,40.0,38.0,20.0,31.0,-10.36,-26.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
XBN0229,34.0,16.0,17.0,40.0,29.0,-18.75,-20.35,0.925530445471,0.30851014849,0.341355100343,0.113785033448,3.0,81051.0,4.0,3.0,
SMH0291,23.0,22.0,10.0,24.0,32.0,-10.56,-11.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MCD0125,36.0,26.0,50.0,22.0,23.0,-6.4,-24.65,1.41751212374,0.283502424747,0.341355100343,0.0682710200686,29.0,950956.0,46.0,21.0,
MHG0244,42.0,46.0,21.0,15.0,22.0,-15.88,-29.07,0.597697647987,0.298848823993,0.341355100343,0.170677550172,2.0,42883.0,0.0,2.0,
RAS0432,44.0,47.0,40.0,41.0,16.0,-24.51,-45.77,1.09921054908,0.27480263727,0.341355100343,0.0853387750858,27.0,730737.0,36.0,22.0,
EIP0997,42.0,28.0,20.0,25.0,34.0,-14.67,-19.49,0.298497640554,0.298497640554,0.286702672782,0.286702672782,26.0,747011.0,0.0,17.0,
EMW0772,46.0,41.0,20.0,12.0,28.0,-13.8,-23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SBQ0786,41.0,17.0,19.0,44.0,34.0,-21.03,-22.07,0.336416141907,0.336416141907,0.341355100343,0.341355100343,1.0,30874.0,0.0,1.0,
PDH0716,40.0,16.0,14.0,10.0,24.0,-9.6,-11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GZB0469,46.0,39.0,22.0,45.0,28.0,-27.17,-36.59,0.511331252182,0.255665626091,0.341355100343,0.170677550172,7.0,231089.0,3.0,7.0,
NMB0972,45.0,22.0,17.0,20.0,29.0,-14.41,-17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ONL0276,48.0,46.0,17.0,41.0,20.0,-30.34,-41.69,0.876644952567,0.292214984189,0.291982910479,0.0973276368263,3.0,79947.0,0.0,3.0,
MBJ0312,22.0,45.0,49.0,12.0,26.0,-0.47,-23.88,0.803295898462,0.267765299487,0.291982910479,0.0973276368263,3.0,125932.0,11.0,3.0,
DRR0242,39.0,19.0,40.0,41.0,33.0,-14.45,-24.21,0.826195413824,0.275398471275,0.341355100343,0.113785033448,21.0,633308.0,6.0,14.0,
AJH0175,19.0,19.0,16.0,33.0,37.0,-10.05,-11.17,0.544013064934,0.272006532467,0.30438175398,0.15219087699,2.0,59055.0,0.0,2.0,
LQP0508,26.0,44.0,21.0,40.0,27.0,-20.31,-32.09,0.329056463213,0.329056463213,0.286702672782,0.286702672782,7.0,230855.0,4.0,7.0,
DVW0103,40.0,45.0,44.0,21.0,29.0,-10.27,-30.06,0.818298405395,0.272766135132,0.341355100343,0.113785033448,3.0,57625.0,0.0,3.0,
SMB0804,38.0,10.0,19.0,36.0,33.0,-15.81,-15.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
KBG0549,16.0,19.0,37.0,10.0,32.0,4.79,-5.86,0.824286152115,0.274762050705,0.341355100343,0.113785033448,23.0,593274.0,19.0,21.0,
BAH0875,43.0,19.0,26.0,17.0,30.0,-9.55,-15.1,0.880627222604,0.293542407535,0.291982910479,0.0973276368263,52.0,1473209.0,11.0,40.0,
SLT0907,16.0,15.0,43.0,27.0,27.0,-1.58,-14.14,0.517859929591,0.258929964795,0.286702672782,0.143351336391,13.0,369491.0,9.0,10.0,
JAV0361,36.0,45.0,40.0,45.0,33.0,-19.43,-36.54,0.53647223787,0.268236118935,0.286702672782,0.143351336391,34.0,1117571.0,23.0,24.0,
COM0321,38.0,18.0,34.0,18.0,27.0,-7.04,-16.19,0.850450713662,0.283483571221,0.291982910479,0.0973276368263,3.0,109359.0,0.0,3.0,
